"","source","target","ligand","receptor","aggregate_rank","mean_rank","call_cellchat.pval","call_cellchat.rank","cellphonedb.pvalue","cellphonedb.rank","sca.LRscore","sca.rank","interaction"
"76","Sst","Pvalb","Slit2","Robo1",0.00783733889652532,1864.33333333333,NA,5464,0,92,0.924027789532139,37,"Sst-Pvalb-Slit2-Robo1"
"77","Sst","Pvalb","Nxph1","Nrxn2",0.00783733889652532,1865.66666666667,NA,5464,0,92,0.920616864797883,41,"Sst-Pvalb-Nxph1-Nrxn2"
"78","Sst","Pvalb","Spon1","App",0.00783733889652532,1882.33333333333,NA,5464,0,92,0.868582217370586,91,"Sst-Pvalb-Spon1-App"
"79","Sst","Pvalb","Cntn3","Ptprg",0.00783733889652532,1860.66666666667,NA,5464,0,92,0.931400665062282,26,"Sst-Pvalb-Cntn3-Ptprg"
"80","Sst","Pvalb","Ntng1","Lrrc4c",0.00783733889652532,1875.33333333333,NA,5464,0,92,0.895640589422807,70,"Sst-Pvalb-Ntng1-Lrrc4c"
"81","Sst","Pvalb","Fgf14","Fgfr2",0.00783733889652532,1854.66666666667,NA,5464,0,92,0.949069581914386,8,"Sst-Pvalb-Fgf14-Fgfr2"
"82","Sst","Pvalb","Dscam","Dcc",0.00783733889652532,1864,NA,5464,0,92,0.924263480079846,36,"Sst-Pvalb-Dscam-Dcc"
"83","Sst","Pvalb","Gnas","Adcy8",0.00783733889652532,1874.66666666667,NA,5464,0,92,0.898131411495751,68,"Sst-Pvalb-Gnas-Adcy8"
"84","Sst","Pvalb","Fgf12","Fgfr2",0.00783733889652532,1856,NA,5464,0,92,0.944660164289068,12,"Sst-Pvalb-Fgf12-Fgfr2"
"85","Sst","Pvalb","Fstl5","Cntn5",0.00783733889652532,1855.66666666667,NA,5464,0,92,0.945764494765051,11,"Sst-Pvalb-Fstl5-Cntn5"
"86","Sst","Pvalb","Reln","Lrp8",0.00817819050509922,1883.33333333333,NA,5464,0,92,0.865681592821666,94,"Sst-Pvalb-Reln-Lrp8"
"87","Sst","Pvalb","Adam10","Tspan5",0.00870277271727922,1884.33333333333,NA,5464,0,92,0.863937296912641,97,"Sst-Pvalb-Adam10-Tspan5"
"88","Sst","Pvalb","Efna5","Ephb1",0.00979971320907647,1886.33333333333,NA,5464,0,92,0.861753126006111,103,"Sst-Pvalb-Efna5-Ephb1"
"89","Vip","Pvalb","L1cam","Cntn1",0.000194465967095811,84.5,0.15,20,0,122.5,0.855854635196888,111,"Vip-Pvalb-L1cam-Cntn1"
"90","Vip","Pvalb","Lama3","Itga9",0.0020362904465152,133.166666666667,0,9,0,122.5,0.731590595752359,268,"Vip-Pvalb-Lama3-Itga9"
"91","Vip","Pvalb","Wnt5b","Fzd3",0.00244889363067256,138.833333333333,0,9,0,122.5,0.717102758483363,285,"Vip-Pvalb-Wnt5b-Fzd3"
"92","Vip","Pvalb","Col4a2","Itga9",0.00349905233999125,150.833333333333,0,9,0,122.5,0.688655612162756,321,"Vip-Pvalb-Col4a2-Itga9"
"93","Vip","Pvalb","Lamc1","Itga9",0.0045746375559147,160.833333333333,0,9,0,122.5,0.669242458314186,351,"Vip-Pvalb-Lamc1-Itga9"
"94","Vip","Pvalb","Jam3","Itgb1",0.00461384852248316,229.166666666667,0.17,21,0.085,314.5,0.668200376786592,352,"Vip-Pvalb-Jam3-Itgb1"
"95","Vip","Pvalb","Nrxn1","Nlgn1",0.00737221163921732,1848.66666666667,NA,5421,0,122.5,0.960701428483779,2.5,"Vip-Pvalb-Nrxn1-Nlgn1"
"96","Sst","Vip","Nrg3","Egfr",0.000158493172287512,49.6666666666667,0,4.5,0,131.5,0.942924232594577,13,"Sst-Vip-Nrg3-Egfr"
"97","Sst","Vip","L1cam","Egfr",0.000342014619767805,95.3333333333333,0,4.5,0,131.5,0.829224188593306,150,"Sst-Vip-L1cam-Egfr"
"98","Sst","Vip","Nxph1","Nrxn1",0.00290838564327846,1865.83333333333,NA,5465,0,131.5,0.965362185628884,1,"Sst-Vip-Nxph1-Nrxn1"
"99","Sst","Vip","Nrxn1","Nlgn1",0.00726743869749884,1866.33333333333,NA,5465,0,131.5,0.958806747301432,2.5,"Sst-Vip-Nrxn1-Nlgn1"
"100","Sst","Vip","Vegfc","Itgb1",0.00828399984678736,273.166666666667,0.54,11.5,0.647,434,0.665177174194576,374,"Sst-Vip-Vegfc-Itgb1"
